ps_wcode,ps_c_code,treatment,bl_age,edu_cat,religion,bl_quint_all,bl_quint_missing,bl_homeland,bl_agland,bl_cropsr,impute_ag,bl_dds_m,bl_mdd,impute_dd,bl_market,impute_market,bl_lefthome,bl_income,bl_ss_cont,bl_huscomm_cont,bl_extcomm_cont,bl_dec_cont,bl_lefthome_m,bl_ss_cont_m,bl_huscomm_cont_m,bl_extcomm_cont_m,bl_dec_cont_m,bl_income_m,dds_avg,mdd_avg,gardenprac,cropsr,poultrynum_avg,poultryegg_avg,knfg_score_el,knowscore,el_emp_market,el_emp_buygoods,el_emp_soldgoods,el_emp_buymarket,el_dec_income,el_selfefficacy,el_lefthome,el_income,el_ss_cont,el_huscomm_cont,el_extcomm_cont,el_dec_cont,el_network_cont
665,126,1,22,3,2,3,0,30,120,1,0,2,0,0,0,0,0,0,.80000001,2,0,.80000001,0,.80000001,2,0,.80000001,0,6.3333335,1,12,13.2,1.5,0,,3,0,0,0,0,1,1,0,1,2,2,2,2,1.018868
666,126,1,31,3,2,4,0,25,0,14,0,6,1,0,1,0,0,0,2,2,0,2,0,2,2,0,2,0,5,.5,14,20.4,0,0,,4,1,1,0,0,1,1,0,0,2,2,2,2,.98113209
667,126,1,20,2,2,5,0,15,30,7,0,3,0,0,0,0,0,0,2,.40000001,0,.40000001,0,2,.40000001,0,.40000001,0,5.75,.75,12,12.8,0,0,,3,2,1,0,1,0,1,0,0,2,2,1.6666666,0,.33962265
669,126,1,25,2,2,4,0,30,30,5,0,4,0,0,0,0,1,0,2,2,0,0,1,2,2,0,0,0,5,.75,14,26.799999,1.5,0,,3,1,1,0,0,1,1,0,0,2,2,1.3333334,2,.3773585
670,126,1,22,3,1,5,0,15,1200,11,0,3.2941177,,1,1,0,0,0,2,1.6,.33333334,0,0,2,1.6,.33333334,0,0,5,.25,13,24.4,8,10.5,,3,1,1,0,0,1,1,1,0,2,2,1.6666666,.80000001,.26415095
671,126,1,17,2,2,5,0,15,30,7,0,3.2941177,,1,0,0,0,0,2,2,.33333334,0,0,2,2,.33333334,0,0,5,.66666669,12,12.8,1.5,0,1,3,0,0,0,0,0,1,0,0,2,2,.66666669,.40000001,0
304,113,1,22,0,1,1,0,17,0,5,0,4,0,0,0,0,0,0,2,2,0,.40000001,0,2,2,0,.40000001,0,2.6666667,0,,3.5,0,0,,3,0,0,0,0,0,1,0,0,2,2,1.6666666,2,.52830189
305,113,1,21,2,1,1,0,5,0,5,0,6,1,0,1,0,0,0,2,2,.33333334,.80000001,0,2,2,.33333334,.80000001,0,5.25,.5,13,9,1,0,,3,3,1,1,1,0,1,1,1,2,2,2,2,.33962265
306,113,1,25,2,1,1,0,3,0,4,0,4,0,0,1,0,0,0,1.6,2,0,1.6,0,1.6,2,0,1.6,0,5.75,1,14,14,6.5,7,3,3,3,1,1,1,0,1,1,1,2,2,2,2,.49056605
307,113,1,23,0,1,1,0,0,0,6,0,3,0,0,2,0,1,1,2,2,0,.40000001,1,2,2,0,.40000001,1,4.5,.25,14,12.4,5,0,,2,0,0,0,0,0,1,0,0,2,2,1.3333334,2,.71698111
308,113,1,27,0,1,2,0,8,30,1,0,3,0,0,1,0,1,0,1.6,2,0,.40000001,1,1.6,2,0,.40000001,0,5.5,1,14,8.3999996,3,0,1,3,0,0,0,0,0,1,0,0,2,2,2,2,.2264151
309,113,1,23,0,1,2,0,15,0,1,0,7,1,0,0,0,0,0,1.2,1.2,0,0,0,1.2,1.2,0,0,0,4.75,.5,13,15.8,3,0,,2,1,1,0,0,1,1,0,0,2,2,2,0,.2264151
310,113,1,25,3,1,2,0,13,0,4,0,4,0,0,1,0,0,0,2,2,0,.40000001,0,2,2,0,.40000001,0,3.75,.25,14,17.799999,3,3.5,,3,0,0,0,0,1,1,1,0,2,2,1.6666666,1.6,.64150941
311,113,1,22,2,1,5,0,6,240,2,0,4,0,0,0,0,0,0,1.2,.80000001,0,0,0,1.2,.80000001,0,0,0,6.6666665,1,12,12.8,7,3.5,,2,1,1,0,0,1,1,1,0,2,2,2,.80000001,.11320755
312,113,1,20,2,1,5,0,6,240,2,0,3,0,0,1,0,0,0,1.2,.80000001,0,0,0,1.2,.80000001,0,0,0,5,.75,12,14.4,.5,3,,3,0,0,0,0,0,1,0,0,2,2,1.6666666,.80000001,0
313,113,1,20,2,1,1,0,16,0,4,0,3,0,0,0,0,0,0,2,2,0,.40000001,0,2,2,0,.40000001,0,7,1,15,16.136097,6,3,5,2,2,1,0,1,1,1,0,0,2,2,1.6666666,1.6,.2264151
314,113,1,28,0,1,2,0,7,0,2,0,3,0,0,0,0,0,0,1.6,2,0,.40000001,0,1.6,2,0,.40000001,0,5.5,.75,12,15.8,.5,0,,2,0,0,0,0,0,1,0,0,2,2,1,0,.33962265
315,113,1,27,0,1,2,0,22,0,0,0,5,1,0,0,0,0,0,2,2,0,0,0,2,2,0,0,0,4.25,.5,14,13.876564,1.5,3.5,,3,2,1,0,1,0,1,1,0,2,2,2,.80000001,.3773585
316,113,1,20,0,1,2,0,22,0,0,0,5,1,0,1,0,0,0,2,2,0,0,0,2,2,0,0,0,4.6666665,.66666669,14,3.25,.5,0,,0,0,0,0,0,1,0,0,0,2,2,2,1.2,0
317,113,1,20,0,1,2,0,40,150,6,0,3,0,0,2,0,0,0,1.2,1.2,0,.40000001,0,1.2,1.2,0,.40000001,0,8.25,1,16,14.00613,3,6,2,3,0,0,0,0,1,1,0,0,2,2,1.6666666,1.2,1.3207548
318,113,1,30,3,1,2,0,11,0,4,0,3,0,0,2,0,1,0,2,2,0,1.2,1,2,2,0,1.2,0,4.5,.5,11,8.5671244,7,6,3,3,0,0,0,0,0,1,1,0,2,2,2,2,1.0566038
319,113,1,21,0,1,1,0,0,0,8,0,3,0,0,0,0,0,0,.80000001,1.6,0,.80000001,0,.80000001,1.6,0,.80000001,0,3,0,14,9.6000004,2,6,,2,0,0,0,0,0,0,0,0,2,2,1,.80000001,0
320,113,1,24,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,.40000001,1.6,0,.40000001,0,.40000001,1.6,0,.40000001,0,3.5,0,,7.25,0,0,1,3,0,0,0,0,0,1,0,0,2,2,1.6666666,0,.33962265
321,113,1,25,3,1,3,0,6,0,4,0,4,0,0,1,0,1,0,2,2,0,0,1,2,2,0,0,0,4.5,.5,14,21.799999,3.5,0,,2,2,1,0,1,0,1,0,1,2,2,2,.80000001,.03773585
322,113,1,27,3,1,2,1,12.551724,48.103447,4.7931032,1,4.1071429,,1,.75862068,1,,,,,,,.1724138,1.6413794,1.7517241,.045977011,.41379312,.10344828,6,1,,,,,1,,,,,,0,1,,,,,,.80000001,0
323,113,1,20,3,1,4,0,10,15,2,0,4,0,0,0,0,0,0,2,2,0,.40000001,0,2,2,0,.40000001,0,5.5,.75,13,2.0288501,3,1.5,1,3,0,0,0,0,1,1,0,0,2,2,1.3333334,2,.26415095
324,113,1,20,3,1,4,0,45,270,9,0,5,1,0,1,0,0,0,1.2,2,.33333334,0,0,1.2,2,.33333334,0,0,5.3333335,.66666669,7,1,0,0,,3,,,,,0,1,,,,,,2,.60377359
325,113,1,29,3,1,3,0,15,210,5,0,5,1,0,3,0,0,1,2,2,0,.80000001,0,2,2,0,.80000001,1,5.5,.75,15,16.994495,3,0,,2,1,1,0,0,0,1,1,0,2,2,2,.80000001,.64150941
326,113,1,25,2,1,4,0,20,0,12,0,3,0,0,0,0,0,0,1.6,0,0,.40000001,0,1.6,0,0,.40000001,0,5,.25,14,11.357152,.5,0,2,2,1,1,0,0,0,1,0,0,2,2,1,1.6,0
327,113,1,26,3,1,4,0,15,240,10,0,4,0,0,2,0,1,0,1.6,2,0,.80000001,1,1.6,2,0,.80000001,0,5,.5,3,6.8000002,.5,.5,4,3,2,1,0,1,0,1,0,0,2,2,2,2,.26415095
328,113,1,28,1,1,1,0,15,0,8,0,5,1,0,1,0,0,1,2,2,0,.40000001,0,2,2,0,.40000001,1,5,.75,14,8.1856985,.5,3.5,1,3,2,1,1,0,1,0,1,0,2,2,.66666669,1.2,.79245281
329,113,1,22,1,1,2,0,10,0,9,0,7,1,0,1,0,0,0,1.6,1.6,0,.40000001,0,1.6,1.6,0,.40000001,0,5.75,.75,2,7,2,0,,2,1,1,0,0,0,1,0,0,2,2,.33333334,.80000001,0
330,113,1,20,1,1,3,0,5,0,7,0,4,0,0,0,0,0,0,.80000001,2,0,.40000001,0,.80000001,2,0,.40000001,0,4.5,.5,12,4.5999999,3,3.5,4,3,0,0,0,0,0,0,0,0,2,2,2,.80000001,.33962265
331,113,1,22,3,1,4,0,15,0,9,0,3,0,0,0,0,0,0,2,2,0,.40000001,0,2,2,0,.40000001,0,7,1,5,2.5,3,5,,,,,,,,,,,,,,,
332,113,1,23,3,1,2,0,7,0,1,0,5,1,0,0,0,0,0,2,2,.33333334,.40000001,0,2,2,.33333334,.40000001,0,6,.75,12,9.3999996,7.5,28,5,3,0,0,0,0,0,1,0,0,2,2,1.6666666,1.2,.4528302
333,113,1,21,3,1,2,0,10,0,9,0,4.1071429,,1,1,0,0,0,2,2,.33333334,0,0,2,2,.33333334,0,0,4.6666665,.33333334,1,4.8000002,5.5,0,1,,0,0,0,0,1,1,0,0,2,2,1.3333334,.80000001,0
1578,161,0,24,3,1,5,0,66,750,18,0,4,0,0,1,0,0,0,1.2,2,0,0,0,1.2,2,0,0,0,4,.25,5,7.1999998,1.5,3.5,2,3,1,1,0,0,1,1,0,0,2,2,1.6666666,.40000001,0
1579,161,0,30,3,1,1,0,0,0,6,0,3,0,0,1,0,0,0,2,2,0,2,0,2,2,0,2,0,4,.33333334,5,2.2,1.5,0,2,3,2,1,0,1,0,0,0,0,2,2,1.6666666,1.2,0
1580,161,0,24,1,1,5,0,28,226,12,0,7,1,0,0,0,0,0,1.6,2,0,.80000001,0,1.6,2,0,.80000001,0,4.5,.5,9,16.4,2.5,2,,2,1,1,0,0,1,1,0,0,2,2,1.6666666,.80000001,.4528302
1581,161,0,21,1,1,5,0,28,226,12,0,5,1,0,0,0,0,0,.80000001,2,0,0,0,.80000001,2,0,0,0,4.75,.5,9,15.2,2.5,0,2,2,0,0,0,0,0,1,0,0,2,2,1.3333334,.40000001,.56603771
1582,161,0,30,1,1,1,0,0,0,7,0,3,0,0,0,0,1,0,2,2,0,2,1,2,2,0,2,0,3.75,.25,1,1.4,1,0,2,2,0,0,0,0,1,1,0,0,2,2,1.3333334,2,0
1583,161,0,25,0,1,2,0,10,0,8,0,4,0,0,0,0,1,0,1.2,2,0,.80000001,1,1.2,2,0,.80000001,0,4.75,.5,12,6,2.5,0,1,3,2,1,0,1,1,1,1,0,2,2,2,2,.03773585
1586,161,0,22,2,1,5,0,16,210,13,0,4,0,0,0,0,0,0,2,2,0,.80000001,0,2,2,0,.80000001,0,5,.5,6,3.5999999,3.5,0,3,3,2,1,0,1,0,1,0,0,2,2,1.6666666,.80000001,.03773585
1587,161,0,28,2,1,1,0,4,0,2,0,0,0,0,0,0,1,0,1.2,2,0,.80000001,1,1.2,2,0,.80000001,0,4.5,.5,4,1.2417911,.5,0,1,2,0,0,0,0,0,1,1,0,2,2,1.6666666,.80000001,.90566039
1589,161,0,29,1,1,1,0,4,0,5,0,3,0,0,1,0,1,0,1.6,1.6,0,.40000001,1,1.6,1.6,0,.40000001,0,5.5,.75,3,2.5337744,1,3.5,2,2,0,0,0,0,1,1,0,0,2,2,1,.80000001,.41509435
1590,161,0,18,1,1,1,0,7,0,5,0,3,0,0,0,0,0,0,2,2,0,1.2,0,2,2,0,1.2,0,4.75,.5,4,2.6323161,1,0,4,2,0,0,0,0,1,1,0,0,2,2,1.3333334,.80000001,.1509434
1591,161,0,20,3,1,2,0,24,30,3,0,3,0,0,0,0,0,0,2,2,0,.80000001,0,2,2,0,.80000001,0,4.5,.75,4,.60000002,4,0,2,3,2,1,0,1,1,1,0,0,2,2,1,.80000001,.67924529
1592,161,0,25,1,1,1,0,4,0,4,0,3,0,0,0,0,1,0,1.6,2,0,.80000001,1,1.6,2,0,.80000001,0,4.25,.25,3,.059338562,2,2.5,2,2,0,0,0,0,1,0,0,0,2,2,.33333334,1.6,.52830189
1593,161,0,20,1,1,1,0,4.5,0,5,0,4,0,0,0,0,0,0,.80000001,2,0,.80000001,0,.80000001,2,0,.80000001,0,3.5,0,4,.25,2,7,,0,,,,,,,,,,,,,0
1594,161,0,25,3,1,2,0,17,0,5,0,3,0,0,0,0,1,0,2,1.6,0,.80000001,1,2,1.6,0,.80000001,0,6,1,4,3.7671905,3.5,0,1,3,0,0,0,0,0,1,1,0,2,2,1.6666666,.80000001,.94339621
1595,161,0,21,3,1,2,0,17,0,5,0,3,0,0,2,0,1,0,2,1.6,0,.40000001,1,2,1.6,0,.40000001,0,5.5,.75,4,3.7753029,2,3.5,1,3,0,0,0,0,1,0,1,0,2,2,1.3333334,.40000001,.86792451
1596,161,0,21,2,1,2,0,15,0,3,0,6,1,0,1,0,0,0,2,2,0,.40000001,0,2,2,0,.40000001,0,5.5,.5,5,2.410959,0,0,3,2,0,0,0,0,0,1,0,0,2,2,1.6666666,.40000001,.41509435
1597,161,0,28,3,1,4,0,15,150,9,0,4,0,0,0,0,0,0,1.6,2,0,.40000001,0,1.6,2,0,.40000001,0,5.25,1,8,16.122128,3.5,3.5,3,3,2,1,1,0,1,1,0,0,2,2,1,0,.64150941
1598,161,0,19,3,1,3,0,22,90,3,0,3,0,0,0,0,0,0,1.6,2,0,0,0,1.6,2,0,0,0,5,.66666669,8,5.1291041,3.5,0,2,2,1,1,0,0,1,1,0,0,2,2,1.3333334,1.2,.2264151
1599,161,0,25,3,1,5,0,45,900,10,0,3,0,0,2,0,0,0,2,2,0,.40000001,0,2,2,0,.40000001,0,4.75,.75,11,28.6,0,0,2,3,1,1,0,0,0,1,0,0,2,2,1.6666666,.40000001,.83018869
1600,161,0,21,1,1,5,0,28,226,12,0,3.6190476,,1,0,0,0,0,2,2,.33333334,0,0,2,2,.33333334,0,0,5.25,1,9,18,5,7,,3,0,0,0,0,0,1,0,0,2,2,1.6666666,.80000001,0
1601,161,0,17,0,1,5,0,45,900,10,0,3.6190476,,1,2,0,0,0,2,2,.33333334,0,0,2,2,.33333334,0,0,5.6666665,.66666669,11,30.333334,0,0,,3,,,,,0,1,,,,,,.40000001,0
450,119,0,24,1,1,5,0,18,64,11,0,2,0,0,0,0,1,0,2,2,0,2,1,2,2,0,2,0,3.25,.25,2,6.4000001,0,0,,0,0,0,0,0,0,1,0,0,2,2,1.3333334,2,.56603771
451,119,0,22,0,1,4,0,40,0,8,0,3,0,0,0,0,0,0,2,2,0,1.2,0,2,2,0,1.2,0,5.3333335,.66666669,2,3,0,0,,2,2,1,0,1,0,1,0,0,2,2,1.6666666,.80000001,.11320755
452,119,0,27,1,1,5,0,0,192,6,0,3,0,0,0,0,0,0,2,2,0,2,0,2,2,0,2,0,4.25,.5,3,7.3734193,2.5,3.5,,2,0,0,0,0,1,1,0,0,2,2,2,2,0
453,119,0,28,1,1,3,0,8.5,60,11,0,5,1,0,2,0,0,0,2,2,0,1.6,0,2,2,0,1.6,0,4.5,.5,5,3.9775863,.5,0,,2,2,1,0,1,1,1,0,0,2,2,2,2,.3018868
454,119,0,21,3,1,4,0,29,40,12,0,5,1,0,1,0,1,0,2,2,1,.40000001,1,2,2,1,.40000001,0,5.75,.75,8,12.072005,4,10.5,,3,1,0,1,0,1,1,0,1,2,2,1.3333334,2,.41509435
455,119,0,24,1,1,4,0,29,40,12,0,4,0,0,2,0,0,1,2,2,0,.80000001,0,2,2,0,.80000001,1,4.75,.75,8,12.519679,2,.5,,3,2,1,0,1,1,1,0,0,2,2,1.6666666,.40000001,.11320755
456,119,0,29,1,1,4,0,20,0,5,0,2,0,0,0,0,1,0,1.2,1.6,0,2,1,1.2,1.6,0,2,0,3.3333333,0,2,1,.5,0,,3,0,0,0,0,0,1,1,0,2,2,1.3333334,2,.11320755
457,119,0,21,4,1,5,0,20,160,5,0,2,0,0,0,0,0,0,1.6,2,0,.40000001,0,1.6,2,0,.40000001,0,5.5,.75,4,2.6323161,1,2.5,,2,2,1,0,1,0,1,0,0,2,2,1,.80000001,.33962265
458,119,0,28,1,1,4,0,20,195,1,0,3,0,0,0,0,1,0,2,2,0,.80000001,1,2,2,0,.80000001,0,3,0,5,2.0323162,1,0,,2,0,0,0,0,0,0,0,0,2,2,1,1.6,.94339621
459,119,0,24,2,1,5,0,75,720,4,0,3,0,0,0,0,0,0,1.6,2,0,.40000001,0,1.6,2,0,.40000001,0,4.25,.5,2,2.7372406,11,10.5,,2,1,1,0,0,0,1,0,0,2,2,1,.40000001,1.0566038
460,119,0,27,1,1,3,0,15,120,3,0,2,0,0,0,0,0,0,2,2,0,.80000001,0,2,2,0,.80000001,0,5,.75,8,7.4128428,1.5,3,1,3,0,0,0,0,1,1,0,0,2,2,1,1.6,.3773585
461,119,0,28,0,1,1,0,7,0,5,0,3,0,0,1,0,1,1,1.6,2,0,1.6,1,1.6,2,0,1.6,1,4.25,.25,6,5.0921478,.5,0,2,2,1,1,0,0,1,1,0,0,2,2,2,1.2,.49056605
462,119,0,31,3,1,3,0,15,90,10,0,2,0,0,1,0,1,0,2,2,0,.80000001,1,2,2,0,.80000001,0,3.5,.25,10,4,2.5,1.5,,3,1,1,0,0,0,1,1,0,2,2,1.6666666,2,.4528302
463,119,0,21,3,1,4,0,16,210,8,0,5,1,0,1,0,0,0,2,.80000001,0,.40000001,0,2,.80000001,0,.40000001,0,4,0,,4,,,,2,,,,,,,,,,,,,
464,119,0,29,2,1,2,0,0,0,4,0,5,1,0,3,0,0,1,2,2,0,2,0,2,2,0,2,1,5.25,.75,7,2.8146236,0,0,1,3,0,0,0,0,0,1,0,0,2,2,1.3333334,1.6,.60377359
465,119,0,22,0,1,3,0,13,150,6,0,4,0,0,1,0,0,0,2,1.2,0,.40000001,0,2,1.2,0,.40000001,0,3.25,0,2,1.5,0,0,1,0,0,0,0,0,0,1,0,0,2,2,1,.80000001,.03773585
434,118,0,20,2,1,5,0,30,450,2,0,3,0,0,0,0,0,0,2,2,0,0,0,2,2,0,0,0,4.5,.75,7,1.8,1,0,1,3,0,0,0,0,0,1,0,0,2,2,.66666669,.40000001,0
435,118,0,21,1,1,3,0,6,0,1,0,4,0,0,2,0,0,0,.80000001,2,0,.80000001,0,.80000001,2,0,.80000001,0,5.5,.5,3,2,0,0,,2,,,,,0,1,,,,,,2,.3018868
436,118,0,29,2,1,4,0,15,105,0,0,3,0,0,2,0,0,0,1.2,1.6,0,1.6,0,1.2,1.6,0,1.6,0,3,0,,,,,,,,,,,0,0,,,,,,.40000001,0
437,118,0,24,1,1,3,0,4.5,0,4,0,4,0,0,0,0,0,0,1.2,2,0,0,0,1.2,2,0,0,0,4.5,.5,1,2,0,0,,0,0,0,0,0,0,1,0,0,2,2,1.6666666,0,0
438,118,0,26,0,1,4,0,75,270,1,0,5,1,0,0,0,0,0,1.6,2,0,0,0,1.6,2,0,0,0,3.3333333,0,4,1.8,1,0,1,2,0,0,0,0,0,0,0,0,2,2,1,2,0
439,118,0,30,0,1,4,0,15,0,2,0,4,0,0,0,0,0,0,1.6,2,0,.40000001,0,1.6,2,0,.40000001,0,4.5,.5,3,2,1.5,0,2,3,1,1,0,0,0,0,1,0,2,2,1.6666666,.40000001,.71698111
440,118,0,23,0,1,4,0,15,0,2,0,4,0,0,0,0,0,0,2,2,0,.40000001,0,2,2,0,.40000001,0,5.75,1,3,2.4000001,1,0,2,2,0,0,0,0,0,0,0,0,2,2,1,.40000001,.4528302
441,118,0,24,2,1,4,0,30,240,2,0,4,0,0,0,0,0,0,2,2,0,.80000001,0,2,2,0,.80000001,0,4.75,.75,3,2,2.5,3.5,1,3,0,0,0,0,0,1,1,0,2,2,2,1.2,.4528302
442,118,0,26,1,1,3,0,30,90,10,0,5,1,0,0,0,0,0,1.2,1.2,0,0,0,1.2,1.2,0,0,0,3.3333333,0,4,2.25,9.5,3.5,1,3,0,0,0,0,0,1,1,0,2,2,1.3333334,.40000001,.11320755
443,118,0,27,1,1,5,0,35,720,8,0,3,0,0,0,0,0,0,1.6,2,0,.80000001,0,1.6,2,0,.80000001,0,5.5,.75,5,3.5999999,2,0,,2,2,1,0,1,0,1,0,0,2,2,2,2,.2264151
444,118,0,33,2,1,2,0,12,10,9,0,4,0,0,0,0,1,1,1.6,1.6,0,0,1,1.6,1.6,0,0,1,4,.25,4,5,1,0,2,2,0,0,0,0,0,0,0,0,2,2,1.6666666,.40000001,.71698111
445,118,0,19,0,1,2,0,12,30,7,0,4,0,0,0,0,0,0,1.6,2,0,.40000001,0,1.6,2,0,.40000001,0,4,.5,4,3.2,0,0,2,2,0,0,0,0,0,1,0,0,2,2,.66666669,.40000001,.3018868
446,118,0,19,2,1,4,0,20,210,13,0,3,0,0,0,0,0,0,.80000001,2,0,0,0,.80000001,2,0,0,0,3.75,0,8,9.6000004,2.5,0,,0,1,1,0,0,1,1,0,0,2,2,1.3333334,0,.2264151
448,118,0,24,4,1,4,0,15,75,10,0,4,0,0,0,0,0,1,1.6,1.6,0,0,0,1.6,1.6,0,0,1,4,0,,5.25,9,0,1,3,0,0,0,0,1,1,0,1,2,2,1.3333334,.80000001,.67924529
449,118,0,30,1,1,2,0,15,0,9,0,3,0,0,1,0,0,0,2,.80000001,0,.40000001,0,2,.80000001,0,.40000001,0,6,.75,7,13.8,15.5,8.5,2,3,0,0,0,0,0,1,0,0,2,2,1,2,0
2495,190,1,20,0,1,5,0,30,100,4,0,5,1,0,0,0,0,0,2,2,0,0,0,2,2,0,0,0,7,1,15,23.4,20.5,21,2,0,0,0,0,0,0,1,0,0,2,2,2,.80000001,0
2496,190,1,20,1,1,5,0,15,0,3,0,4,0,0,2,0,0,0,1.2,2,0,.80000001,0,1.2,2,0,.80000001,0,4.5,.5,12,3.5999999,0,0,2,2,0,0,0,0,0,1,1,0,2,2,1.6666666,2,0
2497,190,1,23,3,1,4,0,3,120,0,0,5,1,0,2,0,1,0,2,2,0,2,1,2,2,0,2,0,6.3333335,1,14,20.4,.5,1.5,,2,0,0,0,0,0,1,0,0,2,2,2,2,0
2498,190,1,26,4,1,4,0,3,60,0,0,2,0,0,2,0,1,1,2,2,.33333334,2,1,2,2,.33333334,2,1,6.5,1,13,18.799999,0,0,3,3,2,1,0,1,1,1,0,1,2,2,2,2,.3773585
2499,190,1,28,3,1,4,0,6,60,6,0,7,1,0,1,0,0,0,1.6,2,0,.40000001,0,1.6,2,0,.40000001,0,5.5,.75,16,25.4,6.5,24.5,5,3,0,0,0,0,1,1,0,1,2,2,2,.40000001,.33962265
2501,190,1,30,3,1,5,0,10,900,0,0,2,0,0,1,0,0,0,2,2,0,.80000001,0,2,2,0,.80000001,0,5,.75,7,1,3.5,3.5,1,3,2,1,0,1,0,0,1,0,2,2,1.6666666,1.2,0
2502,190,1,20,4,1,5,0,22,120,4,0,4,0,0,1,0,0,0,2,2,.33333334,0,0,2,2,.33333334,0,0,5.75,1,13,10,6,12.5,4,3,2,1,0,1,0,1,1,1,2,2,1.6666666,0,0
2503,190,1,27,0,1,4,0,4,20,12,0,5,1,0,0,0,1,0,2,2,0,.80000001,1,2,2,0,.80000001,0,5.6666665,1,13,17.6,4.5,5,2,3,2,1,0,1,0,1,1,0,2,2,2,0,.1509434
2504,190,1,21,3,1,5,0,30,210,5,0,2,0,0,0,0,1,0,1.6,2,0,.40000001,1,1.6,2,0,.40000001,0,3,0,,,,,1,,,,,,0,1,,,,,,.80000001,.18867925
2505,190,1,26,2,1,5,0,120,1440,12,0,6,1,0,2,0,0,0,2,2,0,.80000001,0,2,2,0,.80000001,0,6,1,13,12.8,5.5,6,1,3,3,1,1,1,0,1,0,1,2,2,1.6666666,2,.03773585
2506,190,1,20,3,1,5,0,45,240,9,0,3,0,0,0,0,0,0,.80000001,1.2,0,.40000001,0,.80000001,1.2,0,.40000001,0,6.5,.75,12,12.4,0,0,2,3,2,1,0,1,0,0,0,0,2,2,1.6666666,.40000001,.18867925
2507,190,1,22,0,1,4,0,4,0,3,0,5,1,0,2,0,0,0,2,2,.33333334,0,0,2,2,.33333334,0,0,4,0,8,5,6,0,,,,,,,1,1,,,,,,.80000001,.11320755
2508,190,1,27,3,1,4,0,8,0,7,0,3,0,0,0,0,1,1,2,2,.33333334,.40000001,1,2,2,.33333334,.40000001,1,5,.5,14,15.2,1,0,2,3,2,1,0,1,1,1,1,1,2,2,2,2,.11320755
2509,190,1,25,2,1,5,0,45,300,5,0,3,0,0,0,0,0,0,1.6,2,0,0,0,1.6,2,0,0,0,7.25,1,14,16.4,10,17.5,2,3,1,0,1,0,0,1,1,0,2,2,2,.80000001,.4528302
2510,190,1,23,4,1,5,0,15,45,6,0,5,1,0,2,0,0,0,2,2,0,.80000001,0,2,2,0,.80000001,0,5,1,,,,,,,,,,,0,1,,,,,,1.2,.1509434
2511,190,1,22,3,1,5,0,15,45,6,0,3,0,0,2,0,1,0,2,2,.66666669,.80000001,1,2,2,.66666669,.80000001,0,7,1,,,,,,,,,,,0,1,,,,,,1.2,.03773585
2512,190,1,27,4,1,4,0,60,120,10,0,3,0,0,0,0,0,0,2,2,0,.40000001,0,2,2,0,.40000001,0,5.75,.75,13,13.8,.5,0,2,4,2,1,0,1,0,1,0,0,2,2,2,.80000001,.33962265
2513,190,1,26,3,1,5,0,2.5,120,15,0,6,1,0,0,0,0,0,2,2,0,1.2,0,2,2,0,1.2,0,6,1,13,27,2,0,,4,0,0,0,0,1,1,0,0,2,2,2,2,0
2514,190,1,22,3,1,5,0,3,100,11,0,4,0,0,1,0,0,0,2,2,0,.80000001,0,2,2,0,.80000001,0,6,.66666669,14,17.4,1.5,0,1,4,3,1,1,1,1,1,1,1,2,2,2,1.2,.3773585
2515,190,1,25,3,1,3,0,6,180,5,0,3,0,0,0,0,0,0,1.2,.80000001,0,0,0,1.2,.80000001,0,0,0,5.75,.75,15,9.1999998,11,19.5,3,3,2,1,0,1,0,1,1,0,2,2,1.6666666,.40000001,.1509434
2516,190,1,24,3,1,3,0,7,150,7,0,2,0,0,0,0,0,1,1.2,2,0,.40000001,0,1.2,2,0,.40000001,1,5.6666665,1,15,10.2,4.5,14,1,4,3,1,1,1,0,1,1,1,2,2,1.6666666,0,0
2517,190,1,30,3,1,5,0,15,720,7,0,5,1,0,1,0,0,0,2,2,0,.40000001,0,2,2,0,.40000001,0,5,.75,16,22,.5,2,2,4,1,1,0,0,0,1,1,0,2,2,2,0,0
2518,190,1,19,3,1,4,0,18,300,9,0,3,0,0,1,0,0,0,2,2,0,0,0,2,2,0,0,0,5.25,.5,11,14.6,7,0,,4,0,0,0,0,0,1,0,0,2,2,1.3333334,0,0
2519,190,1,20,4,2,5,0,5,120,2,0,6,1,0,1,0,0,0,2,1.6,0,.40000001,0,2,1.6,0,.40000001,0,5.3333335,.66666669,,12,7,21,1,3,2,1,0,1,0,1,1,0,2,2,2,.80000001,0
2520,190,1,26,4,1,5,0,40,150,14,0,6,1,0,0,0,0,0,2,1.2,.33333334,0,0,2,1.2,.33333334,0,0,4,0,,,,,,,,,,,0,1,,,,,,0,0
2521,190,1,25,1,1,5,0,45,240,9,0,4,,1,0,0,1,0,2,1.6,.33333334,0,1,2,1.6,.33333334,0,0,5,1,12,14,0,0,,2,2,1,0,1,0,1,0,0,2,2,2,.80000001,0
264,111,0,29,1,1,5,0,15,600,3,0,5,1,0,0,0,0,0,2,2,1,.40000001,0,2,2,1,.40000001,0,5,1,,,,,,,,,,,0,1,,,,,,2,.26415095
